datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
9/28/2024 11:00:00 PM,9/28/2024 7:00:00 PM,51297,PECO,,,ZONE,,49.00,24.993852,-25.603749,1.597601,True,1
9/29/2024 12:00:00 AM,9/28/2024 8:00:00 PM,51297,PECO,,,ZONE,,40.31,22.072300,-19.458734,1.221034,True,1
9/29/2024 1:00:00 AM,9/28/2024 9:00:00 PM,51297,PECO,,,ZONE,,34.85,20.138355,-15.619072,0.907427,True,1
9/29/2024 2:00:00 AM,9/28/2024 10:00:00 PM,51297,PECO,,,ZONE,,32.39,20.008178,-12.786503,0.404681,True,1
9/29/2024 3:00:00 AM,9/28/2024 11:00:00 PM,51297,PECO,,,ZONE,,29.34,19.936792,-9.066732,-0.336476,True,1
9/29/2024 4:00:00 AM,9/29/2024 12:00:00 AM,51297,PECO,,,ZONE,,22.60,19.662611,-2.831457,-0.105932,True,1
9/29/2024 5:00:00 AM,9/29/2024 1:00:00 AM,51297,PECO,,,ZONE,,21.90,18.004366,-3.379609,-0.516025,True,1
9/29/2024 6:00:00 AM,9/29/2024 2:00:00 AM,51297,PECO,,,ZONE,,19.38,17.686606,-1.411002,-0.282392,True,1
9/29/2024 7:00:00 AM,9/29/2024 3:00:00 AM,51297,PECO,,,ZONE,,18.16,17.172898,-0.770821,-0.216281,True,1
9/29/2024 8:00:00 AM,9/29/2024 4:00:00 AM,51297,PECO,,,ZONE,,17.41,16.850592,-0.269248,-0.290160,True,1
9/29/2024 9:00:00 AM,9/29/2024 5:00:00 AM,51297,PECO,,,ZONE,,17.40,16.428689,-0.581428,-0.389883,True,1
9/29/2024 10:00:00 AM,9/29/2024 6:00:00 AM,51297,PECO,,,ZONE,,18.90,17.184511,-1.268958,-0.446531,True,1
9/29/2024 11:00:00 AM,9/29/2024 7:00:00 AM,51297,PECO,,,ZONE,,20.54,16.904619,-3.187536,-0.447845,True,1
9/29/2024 12:00:00 PM,9/29/2024 8:00:00 AM,51297,PECO,,,ZONE,,22.28,19.248163,-2.902677,-0.129160,True,1
9/29/2024 1:00:00 PM,9/29/2024 9:00:00 AM,51297,PECO,,,ZONE,,22.83,19.043509,-3.872687,0.086196,True,1
9/29/2024 2:00:00 PM,9/29/2024 10:00:00 AM,51297,PECO,,,ZONE,,22.98,19.740085,-3.288700,0.048785,True,1
9/29/2024 3:00:00 PM,9/29/2024 11:00:00 AM,51297,PECO,,,ZONE,,25.02,19.275967,-5.774038,0.030005,True,1
9/29/2024 4:00:00 PM,9/29/2024 12:00:00 PM,51297,PECO,,,ZONE,,27.65,18.446302,-9.149237,-0.054461,True,1
9/29/2024 5:00:00 PM,9/29/2024 1:00:00 PM,51297,PECO,,,ZONE,,28.12,18.030913,-10.055055,-0.034032,True,1
9/29/2024 6:00:00 PM,9/29/2024 2:00:00 PM,51297,PECO,,,ZONE,,29.55,17.931456,-12.422509,0.803965,True,1
9/29/2024 7:00:00 PM,9/29/2024 3:00:00 PM,51297,PECO,,,ZONE,,30.17,16.873903,-14.152179,0.856082,True,1
9/29/2024 8:00:00 PM,9/29/2024 4:00:00 PM,51297,PECO,,,ZONE,,33.99,16.540704,-18.811073,1.361777,True,1
9/29/2024 9:00:00 PM,9/29/2024 5:00:00 PM,51297,PECO,,,ZONE,,42.97,20.822387,-23.465531,1.317918,True,1
9/29/2024 10:00:00 PM,9/29/2024 6:00:00 PM,51297,PECO,,,ZONE,,43.11,21.100953,-23.406494,1.397447,True,1
9/29/2024 11:00:00 PM,9/29/2024 7:00:00 PM,51297,PECO,,,ZONE,,49.91,28.874741,-22.105551,1.070292,True,1
9/30/2024 12:00:00 AM,9/29/2024 8:00:00 PM,51297,PECO,,,ZONE,,39.34,22.716442,-17.685830,1.062272,True,1
9/30/2024 1:00:00 AM,9/29/2024 9:00:00 PM,51297,PECO,,,ZONE,,32.67,19.414842,-14.290743,1.035585,True,1
9/30/2024 2:00:00 AM,9/29/2024 10:00:00 PM,51297,PECO,,,ZONE,,29.24,21.945492,-6.874290,-0.420218,True,1
9/30/2024 3:00:00 AM,9/29/2024 11:00:00 PM,51297,PECO,,,ZONE,,24.45,19.794041,-4.150787,-0.505172,True,1
9/30/2024 4:00:00 AM,9/30/2024 12:00:00 AM,51297,PECO,,,ZONE,,23.00,16.969507,-5.543408,-0.487085,True,1
9/30/2024 5:00:00 AM,9/30/2024 1:00:00 AM,51297,PECO,,,ZONE,,20.64,15.919124,-4.121936,-0.598940,True,1
9/30/2024 6:00:00 AM,9/30/2024 2:00:00 AM,51297,PECO,,,ZONE,,17.00,15.618371,-0.804302,-0.577327,True,1
9/30/2024 7:00:00 AM,9/30/2024 3:00:00 AM,51297,PECO,,,ZONE,,17.04,15.844251,-0.644033,-0.551716,True,1
9/30/2024 8:00:00 AM,9/30/2024 4:00:00 AM,51297,PECO,,,ZONE,,21.53,15.692786,-5.111543,-0.725671,True,1
9/30/2024 9:00:00 AM,9/30/2024 5:00:00 AM,51297,PECO,,,ZONE,,30.69,16.059594,-13.823153,-0.807253,True,1
9/30/2024 10:00:00 AM,9/30/2024 6:00:00 AM,51297,PECO,,,ZONE,,41.91,23.480582,-17.356954,-1.072464,True,1
9/30/2024 11:00:00 AM,9/30/2024 7:00:00 AM,51297,PECO,,,ZONE,,46.54,25.836553,-19.294481,-1.408966,True,1
9/30/2024 12:00:00 PM,9/30/2024 8:00:00 AM,51297,PECO,,,ZONE,,41.61,20.206588,-20.378805,-1.024607,True,1
9/30/2024 1:00:00 PM,9/30/2024 9:00:00 AM,51297,PECO,,,ZONE,,41.90,20.856285,-19.997544,-1.046171,True,1
9/30/2024 2:00:00 PM,9/30/2024 10:00:00 AM,51297,PECO,,,ZONE,,37.33,20.334079,-16.359544,-0.636377,True,1
9/30/2024 3:00:00 PM,9/30/2024 11:00:00 AM,51297,PECO,,,ZONE,,37.57,20.158637,-16.687580,-0.723783,True,1
9/30/2024 4:00:00 PM,9/30/2024 12:00:00 PM,51297,PECO,,,ZONE,,37.60,18.898959,-17.762966,-0.938075,True,1
9/30/2024 5:00:00 PM,9/30/2024 1:00:00 PM,51297,PECO,,,ZONE,,40.27,18.542354,-20.691493,-1.036153,True,1
9/30/2024 6:00:00 PM,9/30/2024 2:00:00 PM,51297,PECO,,,ZONE,,41.13,18.788098,-21.382455,-0.959447,True,1
9/30/2024 7:00:00 PM,9/30/2024 3:00:00 PM,51297,PECO,,,ZONE,,42.90,18.638826,-23.375269,-0.885905,True,1
9/30/2024 8:00:00 PM,9/30/2024 4:00:00 PM,51297,PECO,,,ZONE,,46.47,19.145953,-26.815353,-0.508694,True,1
9/30/2024 9:00:00 PM,9/30/2024 5:00:00 PM,51297,PECO,,,ZONE,,53.27,21.020957,-31.909723,-0.339320,True,1
9/30/2024 10:00:00 PM,9/30/2024 6:00:00 PM,51297,PECO,,,ZONE,,55.00,23.131804,-31.305953,-0.562243,True,1
9/30/2024 11:00:00 PM,9/30/2024 7:00:00 PM,51297,PECO,,,ZONE,,67.77,26.320836,-40.121108,-1.328056,True,1
10/1/2024 12:00:00 AM,9/30/2024 8:00:00 PM,51297,PECO,,,ZONE,,46.10,20.389754,-24.411786,-1.298460,True,1
10/1/2024 1:00:00 AM,9/30/2024 9:00:00 PM,51297,PECO,,,ZONE,,43.94,19.495722,-22.905346,-1.538932,True,1
10/1/2024 2:00:00 AM,9/30/2024 10:00:00 PM,51297,PECO,,,ZONE,,35.37,16.940079,-17.397637,-1.032284,True,1
10/1/2024 3:00:00 AM,9/30/2024 11:00:00 PM,51297,PECO,,,ZONE,,28.95,16.781165,-11.312214,-0.856621,True,1
10/1/2024 4:00:00 AM,10/1/2024 12:00:00 AM,51297,PECO,,,ZONE,,27.55,20.574614,-5.841717,-1.133669,True,1
10/1/2024 5:00:00 AM,10/1/2024 1:00:00 AM,51297,PECO,,,ZONE,,24.73,19.160144,-4.597946,-0.971910,True,1
10/1/2024 6:00:00 AM,10/1/2024 2:00:00 AM,51297,PECO,,,ZONE,,19.38,16.179876,-2.539638,-0.660486,True,1
10/1/2024 7:00:00 AM,10/1/2024 3:00:00 AM,51297,PECO,,,ZONE,,17.21,15.081149,-1.579989,-0.548862,True,1
10/1/2024 8:00:00 AM,10/1/2024 4:00:00 AM,51297,PECO,,,ZONE,,18.99,16.699725,-1.408285,-0.881990,True,1
10/1/2024 9:00:00 AM,10/1/2024 5:00:00 AM,51297,PECO,,,ZONE,,25.00,22.247704,-1.615291,-1.137005,True,1
10/1/2024 10:00:00 AM,10/1/2024 6:00:00 AM,51297,PECO,,,ZONE,,37.10,28.705405,-8.625311,0.230716,True,1
10/1/2024 11:00:00 AM,10/1/2024 7:00:00 AM,51297,PECO,,,ZONE,,42.20,31.296319,-11.330014,0.426333,True,1
10/1/2024 12:00:00 PM,10/1/2024 8:00:00 AM,51297,PECO,,,ZONE,,38.72,25.893183,-13.097492,0.270675,True,1
10/1/2024 1:00:00 PM,10/1/2024 9:00:00 AM,51297,PECO,,,ZONE,,37.22,23.909492,-13.521708,0.211200,True,1
10/1/2024 2:00:00 PM,10/1/2024 10:00:00 AM,51297,PECO,,,ZONE,,33.34,25.291704,-7.856042,-0.192254,True,1
10/1/2024 3:00:00 PM,10/1/2024 11:00:00 AM,51297,PECO,,,ZONE,,33.37,24.128360,-8.923737,-0.317903,True,1
10/1/2024 4:00:00 PM,10/1/2024 12:00:00 PM,51297,PECO,,,ZONE,,34.45,24.090937,-9.883387,-0.475676,True,1
10/1/2024 5:00:00 PM,10/1/2024 1:00:00 PM,51297,PECO,,,ZONE,,36.34,24.752950,-11.039398,-0.547652,True,1
10/1/2024 6:00:00 PM,10/1/2024 2:00:00 PM,51297,PECO,,,ZONE,,36.93,20.966231,-15.606402,-0.357367,True,1
10/1/2024 7:00:00 PM,10/1/2024 3:00:00 PM,51297,PECO,,,ZONE,,36.00,20.364489,-15.331200,-0.304311,True,1
10/1/2024 8:00:00 PM,10/1/2024 4:00:00 PM,51297,PECO,,,ZONE,,36.62,22.545984,-13.981610,-0.092406,True,1
10/1/2024 9:00:00 PM,10/1/2024 5:00:00 PM,51297,PECO,,,ZONE,,43.58,22.863598,-20.722587,0.006185,True,1
10/1/2024 10:00:00 PM,10/1/2024 6:00:00 PM,51297,PECO,,,ZONE,,47.59,24.886827,-22.713843,0.010670,True,1
10/1/2024 11:00:00 PM,10/1/2024 7:00:00 PM,51297,PECO,,,ZONE,,50.52,28.670540,-21.773179,-0.076281,True,1
10/2/2024 12:00:00 AM,10/1/2024 8:00:00 PM,51297,PECO,,,ZONE,,36.63,22.253710,-13.108459,-1.267831,True,1
10/2/2024 1:00:00 AM,10/1/2024 9:00:00 PM,51297,PECO,,,ZONE,,30.87,21.200202,-8.374761,-1.295037,True,1
10/2/2024 2:00:00 AM,10/1/2024 10:00:00 PM,51297,PECO,,,ZONE,,28.30,21.174359,-5.781880,-1.343761,True,1
10/2/2024 3:00:00 AM,10/1/2024 11:00:00 PM,51297,PECO,,,ZONE,,22.89,20.738068,-1.081325,-1.070607,True,1
10/2/2024 4:00:00 AM,10/2/2024 12:00:00 AM,51297,PECO,,,ZONE,,20.62,16.342923,-3.751614,-0.525463,True,1
10/2/2024 5:00:00 AM,10/2/2024 1:00:00 AM,51297,PECO,,,ZONE,,18.51,14.746961,-3.285693,-0.477346,True,1
10/2/2024 6:00:00 AM,10/2/2024 2:00:00 AM,51297,PECO,,,ZONE,,16.86,13.043597,-3.364119,-0.452284,True,1
10/2/2024 7:00:00 AM,10/2/2024 3:00:00 AM,51297,PECO,,,ZONE,,16.39,11.421857,-4.539913,-0.428230,True,1
10/2/2024 8:00:00 AM,10/2/2024 4:00:00 AM,51297,PECO,,,ZONE,,18.91,13.917045,-4.593367,-0.399588,True,1
10/2/2024 9:00:00 AM,10/2/2024 5:00:00 AM,51297,PECO,,,ZONE,,24.87,17.417042,-7.054956,-0.398002,True,1
10/2/2024 10:00:00 AM,10/2/2024 6:00:00 AM,51297,PECO,,,ZONE,,35.14,22.796961,-11.844627,-0.498412,True,1
10/2/2024 11:00:00 AM,10/2/2024 7:00:00 AM,51297,PECO,,,ZONE,,41.09,26.545077,-14.568517,0.023594,True,1
10/2/2024 12:00:00 PM,10/2/2024 8:00:00 AM,51297,PECO,,,ZONE,,34.90,22.997634,-12.305207,0.402841,True,1
10/2/2024 1:00:00 PM,10/2/2024 9:00:00 AM,51297,PECO,,,ZONE,,32.66,20.895438,-11.966432,0.201870,True,1
10/2/2024 2:00:00 PM,10/2/2024 10:00:00 AM,51297,PECO,,,ZONE,,28.41,21.860018,-6.889511,0.339529,True,1
10/2/2024 3:00:00 PM,10/2/2024 11:00:00 AM,51297,PECO,,,ZONE,,29.72,19.015219,-10.797475,0.092694,True,1
10/2/2024 4:00:00 PM,10/2/2024 12:00:00 PM,51297,PECO,,,ZONE,,29.59,18.506013,-10.978145,-0.105842,True,1
10/2/2024 5:00:00 PM,10/2/2024 1:00:00 PM,51297,PECO,,,ZONE,,32.81,20.118069,-12.502017,-0.189914,True,1
10/2/2024 6:00:00 PM,10/2/2024 2:00:00 PM,51297,PECO,,,ZONE,,32.26,19.434215,-12.580443,-0.245342,True,1
10/2/2024 7:00:00 PM,10/2/2024 3:00:00 PM,51297,PECO,,,ZONE,,33.84,18.221041,-15.157339,-0.461620,True,1
10/2/2024 8:00:00 PM,10/2/2024 4:00:00 PM,51297,PECO,,,ZONE,,35.49,18.050411,-17.122354,-0.317235,True,1
10/2/2024 9:00:00 PM,10/2/2024 5:00:00 PM,51297,PECO,,,ZONE,,45.15,24.567347,-20.116404,-0.466249,True,1
10/2/2024 10:00:00 PM,10/2/2024 6:00:00 PM,51297,PECO,,,ZONE,,52.13,25.784316,-25.521475,-0.824209,True,1
10/2/2024 11:00:00 PM,10/2/2024 7:00:00 PM,51297,PECO,,,ZONE,,51.76,26.433752,-24.866176,-0.460072,True,1
10/3/2024 12:00:00 AM,10/2/2024 8:00:00 PM,51297,PECO,,,ZONE,,34.43,18.452815,-15.410244,-0.566941,True,1
10/3/2024 1:00:00 AM,10/2/2024 9:00:00 PM,51297,PECO,,,ZONE,,27.97,18.538280,-8.788211,-0.643509,True,1
10/3/2024 2:00:00 AM,10/2/2024 10:00:00 PM,51297,PECO,,,ZONE,,25.02,19.409090,-4.946881,-0.664029,True,1
10/3/2024 3:00:00 AM,10/2/2024 11:00:00 PM,51297,PECO,,,ZONE,,21.18,18.867140,-1.707594,-0.605266,True,1
10/3/2024 4:00:00 AM,10/3/2024 12:00:00 AM,51297,PECO,,,ZONE,,20.19,18.690176,-0.767558,-0.732266,True,1
10/3/2024 5:00:00 AM,10/3/2024 1:00:00 AM,51297,PECO,,,ZONE,,19.43,18.123015,-0.570823,-0.736162,True,1
10/3/2024 6:00:00 AM,10/3/2024 2:00:00 AM,51297,PECO,,,ZONE,,16.54,15.004632,-0.784469,-0.750899,True,1
10/3/2024 7:00:00 AM,10/3/2024 3:00:00 AM,51297,PECO,,,ZONE,,16.26,14.706087,-0.770753,-0.783160,True,1
10/3/2024 8:00:00 AM,10/3/2024 4:00:00 AM,51297,PECO,,,ZONE,,17.87,16.133627,-0.857508,-0.878865,True,1
10/3/2024 9:00:00 AM,10/3/2024 5:00:00 AM,51297,PECO,,,ZONE,,23.28,20.372929,-1.658538,-1.248533,True,1
10/3/2024 10:00:00 AM,10/3/2024 6:00:00 AM,51297,PECO,,,ZONE,,36.99,30.236697,-5.157859,-1.595444,True,1
10/3/2024 11:00:00 AM,10/3/2024 7:00:00 AM,51297,PECO,,,ZONE,,40.97,31.606082,-9.105537,-0.258381,True,1
10/3/2024 12:00:00 PM,10/3/2024 8:00:00 AM,51297,PECO,,,ZONE,,31.29,29.205960,-2.107853,0.023813,True,1
10/3/2024 1:00:00 PM,10/3/2024 9:00:00 AM,51297,PECO,,,ZONE,,28.19,23.010791,-5.148898,-0.030311,True,1
10/3/2024 2:00:00 PM,10/3/2024 10:00:00 AM,51297,PECO,,,ZONE,,28.58,26.555527,-2.005848,-0.018625,True,1
10/3/2024 3:00:00 PM,10/3/2024 11:00:00 AM,51297,PECO,,,ZONE,,29.41,23.553953,-5.705099,-0.150948,True,1
10/3/2024 4:00:00 PM,10/3/2024 12:00:00 PM,51297,PECO,,,ZONE,,31.63,23.817718,-7.507022,-0.305260,True,1
10/3/2024 5:00:00 PM,10/3/2024 1:00:00 PM,51297,PECO,,,ZONE,,33.36,27.163091,-6.184634,-0.012275,True,1
10/3/2024 6:00:00 PM,10/3/2024 2:00:00 PM,51297,PECO,,,ZONE,,34.43,24.652748,-9.844223,0.066971,True,1
10/3/2024 7:00:00 PM,10/3/2024 3:00:00 PM,51297,PECO,,,ZONE,,37.27,24.538111,-12.649378,-0.082511,True,1
10/3/2024 8:00:00 PM,10/3/2024 4:00:00 PM,51297,PECO,,,ZONE,,44.77,25.407669,-20.165634,0.803303,True,1
10/3/2024 9:00:00 PM,10/3/2024 5:00:00 PM,51297,PECO,,,ZONE,,58.81,32.486781,-27.325827,1.002608,True,1
10/3/2024 10:00:00 PM,10/3/2024 6:00:00 PM,51297,PECO,,,ZONE,,67.62,38.098694,-29.558043,0.036737,True,1
10/3/2024 11:00:00 PM,10/3/2024 7:00:00 PM,51297,PECO,,,ZONE,,58.38,34.482563,-23.919477,0.022040,True,1
10/4/2024 12:00:00 AM,10/3/2024 8:00:00 PM,51297,PECO,,,ZONE,,43.32,25.038849,-17.831464,-0.449687,True,1
10/4/2024 1:00:00 AM,10/3/2024 9:00:00 PM,51297,PECO,,,ZONE,,36.64,22.568600,-13.169049,-0.902351,True,1
10/4/2024 2:00:00 AM,10/3/2024 10:00:00 PM,51297,PECO,,,ZONE,,32.15,20.810170,-10.771055,-0.568775,True,1
10/4/2024 3:00:00 AM,10/3/2024 11:00:00 PM,51297,PECO,,,ZONE,,27.21,20.681054,-5.806276,-0.722670,True,1
10/4/2024 4:00:00 AM,10/4/2024 12:00:00 AM,51297,PECO,,,ZONE,,23.56,22.446026,-1.264281,0.150307,True,1
10/4/2024 5:00:00 AM,10/4/2024 1:00:00 AM,51297,PECO,,,ZONE,,19.42,18.408273,-0.800138,-0.211589,True,1
10/4/2024 6:00:00 AM,10/4/2024 2:00:00 AM,51297,PECO,,,ZONE,,17.52,16.572884,-0.674475,-0.272641,True,1
10/4/2024 7:00:00 AM,10/4/2024 3:00:00 AM,51297,PECO,,,ZONE,,16.67,15.772411,-0.578524,-0.319065,True,1
10/4/2024 8:00:00 AM,10/4/2024 4:00:00 AM,51297,PECO,,,ZONE,,17.94,16.945407,-0.639215,-0.355378,True,1
10/4/2024 9:00:00 AM,10/4/2024 5:00:00 AM,51297,PECO,,,ZONE,,22.20,19.421422,-2.187664,-0.590914,True,1
10/4/2024 10:00:00 AM,10/4/2024 6:00:00 AM,51297,PECO,,,ZONE,,34.11,27.750638,-5.636178,-0.723184,True,1
10/4/2024 11:00:00 AM,10/4/2024 7:00:00 AM,51297,PECO,,,ZONE,,35.08,27.388471,-6.967631,-0.723898,True,1
10/4/2024 12:00:00 PM,10/4/2024 8:00:00 AM,51297,PECO,,,ZONE,,32.28,26.784009,-7.218808,1.722817,True,1
10/4/2024 1:00:00 PM,10/4/2024 9:00:00 AM,51297,PECO,,,ZONE,,28.26,21.391250,-8.103618,1.234868,True,1
10/4/2024 2:00:00 PM,10/4/2024 10:00:00 AM,51297,PECO,,,ZONE,,29.19,22.586079,-7.745180,1.141259,True,1
10/4/2024 3:00:00 PM,10/4/2024 11:00:00 AM,51297,PECO,,,ZONE,,30.61,22.257139,-9.581041,1.228180,True,1
10/4/2024 4:00:00 PM,10/4/2024 12:00:00 PM,51297,PECO,,,ZONE,,33.92,21.965748,-13.072405,1.118153,True,1
10/4/2024 5:00:00 PM,10/4/2024 1:00:00 PM,51297,PECO,,,ZONE,,39.27,23.713879,-16.697993,1.141872,True,1
10/4/2024 6:00:00 PM,10/4/2024 2:00:00 PM,51297,PECO,,,ZONE,,42.86,26.128923,-18.356146,1.625069,True,1
10/4/2024 7:00:00 PM,10/4/2024 3:00:00 PM,51297,PECO,,,ZONE,,46.21,24.990274,-23.101451,1.881725,True,1
10/4/2024 8:00:00 PM,10/4/2024 4:00:00 PM,51297,PECO,,,ZONE,,52.32,26.431188,-27.749970,1.861158,True,1
10/4/2024 9:00:00 PM,10/4/2024 5:00:00 PM,51297,PECO,,,ZONE,,65.58,31.355567,-36.140030,1.915597,True,1
10/4/2024 10:00:00 PM,10/4/2024 6:00:00 PM,51297,PECO,,,ZONE,,64.35,32.836117,-33.007240,1.493357,True,1
10/4/2024 11:00:00 PM,10/4/2024 7:00:00 PM,51297,PECO,,,ZONE,,55.99,29.426959,-28.139192,1.576151,True,1
10/5/2024 12:00:00 AM,10/4/2024 8:00:00 PM,51297,PECO,,,ZONE,,36.97,22.458919,-15.626256,1.115175,True,1
10/5/2024 1:00:00 AM,10/4/2024 9:00:00 PM,51297,PECO,,,ZONE,,33.63,24.283557,-8.514548,-0.831895,True,1
10/5/2024 2:00:00 AM,10/4/2024 10:00:00 PM,51297,PECO,,,ZONE,,30.59,24.411128,-5.276895,-0.901977,True,1
10/5/2024 3:00:00 AM,10/4/2024 11:00:00 PM,51297,PECO,,,ZONE,,26.34,22.455058,-3.096681,-0.788261,True,1
10/5/2024 4:00:00 AM,10/5/2024 12:00:00 AM,51297,PECO,,,ZONE,,25.15,24.491396,-0.392033,-0.266571,True,1
10/5/2024 5:00:00 AM,10/5/2024 1:00:00 AM,51297,PECO,,,ZONE,,23.16,23.194881,0.279823,-0.244942,True,1
10/5/2024 6:00:00 AM,10/5/2024 2:00:00 AM,51297,PECO,,,ZONE,,19.29,19.009409,0.016805,-0.297396,True,1
10/5/2024 7:00:00 AM,10/5/2024 3:00:00 AM,51297,PECO,,,ZONE,,18.28,18.234649,0.229295,-0.274646,True,1
10/5/2024 8:00:00 AM,10/5/2024 4:00:00 AM,51297,PECO,,,ZONE,,18.21,17.816323,-0.110402,-0.283275,True,1
10/5/2024 9:00:00 AM,10/5/2024 5:00:00 AM,51297,PECO,,,ZONE,,19.03,18.221210,-0.751001,-0.057789,True,1
10/5/2024 10:00:00 AM,10/5/2024 6:00:00 AM,51297,PECO,,,ZONE,,21.78,20.066159,-1.573909,-0.139932,True,1
10/5/2024 11:00:00 AM,10/5/2024 7:00:00 AM,51297,PECO,,,ZONE,,24.27,22.235295,-1.846749,-0.187956,True,1
10/5/2024 12:00:00 PM,10/5/2024 8:00:00 AM,51297,PECO,,,ZONE,,23.90,22.588315,-1.120890,-0.190795,True,1
10/5/2024 1:00:00 PM,10/5/2024 9:00:00 AM,51297,PECO,,,ZONE,,22.78,21.093486,-1.470647,-0.215867,True,1
10/5/2024 2:00:00 PM,10/5/2024 10:00:00 AM,51297,PECO,,,ZONE,,22.40,20.336375,-1.851537,-0.212088,True,1
10/5/2024 3:00:00 PM,10/5/2024 11:00:00 AM,51297,PECO,,,ZONE,,22.74,19.760796,-3.024915,0.045711,True,1
10/5/2024 4:00:00 PM,10/5/2024 12:00:00 PM,51297,PECO,,,ZONE,,24.61,20.341042,-4.399688,0.130730,True,1
10/5/2024 5:00:00 PM,10/5/2024 1:00:00 PM,51297,PECO,,,ZONE,,25.91,20.029232,-6.094476,0.213708,True,1
10/5/2024 6:00:00 PM,10/5/2024 2:00:00 PM,51297,PECO,,,ZONE,,29.00,19.996424,-9.317275,0.313699,True,1
10/5/2024 7:00:00 PM,10/5/2024 3:00:00 PM,51297,PECO,,,ZONE,,31.37,19.828011,-11.856815,0.314826,True,1
10/5/2024 8:00:00 PM,10/5/2024 4:00:00 PM,51297,PECO,,,ZONE,,37.77,23.818859,-14.515988,0.564847,True,1
10/5/2024 9:00:00 PM,10/5/2024 5:00:00 PM,51297,PECO,,,ZONE,,52.42,32.367423,-21.386368,1.333791,True,1
10/5/2024 10:00:00 PM,10/5/2024 6:00:00 PM,51297,PECO,,,ZONE,,58.34,35.118633,-24.508068,1.286701,True,1
10/5/2024 11:00:00 PM,10/5/2024 7:00:00 PM,51297,PECO,,,ZONE,,52.05,35.130833,-17.767281,0.848114,True,1
10/6/2024 12:00:00 AM,10/5/2024 8:00:00 PM,51297,PECO,,,ZONE,,36.82,26.342869,-11.068364,0.591233,True,1
10/6/2024 1:00:00 AM,10/5/2024 9:00:00 PM,51297,PECO,,,ZONE,,30.44,23.767159,-7.021498,0.348657,True,1
10/6/2024 2:00:00 AM,10/5/2024 10:00:00 PM,51297,PECO,,,ZONE,,26.66,23.396714,-3.056512,-0.206774,True,1
10/6/2024 3:00:00 AM,10/5/2024 11:00:00 PM,51297,PECO,,,ZONE,,22.75,20.827598,-1.677785,-0.244617,True,1
10/6/2024 4:00:00 AM,10/6/2024 12:00:00 AM,51297,PECO,,,ZONE,,20.89,21.605528,0.670121,0.045407,True,1
10/6/2024 5:00:00 AM,10/6/2024 1:00:00 AM,51297,PECO,,,ZONE,,16.64,17.240905,0.630025,-0.029120,True,1
10/6/2024 6:00:00 AM,10/6/2024 2:00:00 AM,51297,PECO,,,ZONE,,14.84,15.354789,0.620000,-0.105211,True,1
10/6/2024 7:00:00 AM,10/6/2024 3:00:00 AM,51297,PECO,,,ZONE,,11.85,12.416482,0.679938,-0.113456,True,1
10/6/2024 8:00:00 AM,10/6/2024 4:00:00 AM,51297,PECO,,,ZONE,,12.32,12.882427,0.710126,-0.147699,True,1
10/6/2024 9:00:00 AM,10/6/2024 5:00:00 AM,51297,PECO,,,ZONE,,14.25,15.040444,0.930000,-0.139556,True,1
10/6/2024 10:00:00 AM,10/6/2024 6:00:00 AM,51297,PECO,,,ZONE,,17.55,18.725615,1.065723,0.109892,True,1
10/6/2024 11:00:00 AM,10/6/2024 7:00:00 AM,51297,PECO,,,ZONE,,19.94,19.724921,-0.247319,0.032240,True,1
10/6/2024 12:00:00 PM,10/6/2024 8:00:00 AM,51297,PECO,,,ZONE,,18.04,18.288531,0.200429,0.048102,True,1
10/6/2024 1:00:00 PM,10/6/2024 9:00:00 AM,51297,PECO,,,ZONE,,17.31,18.234970,0.850000,0.074970,True,1
10/6/2024 2:00:00 PM,10/6/2024 10:00:00 AM,51297,PECO,,,ZONE,,19.02,18.734263,-0.049279,-0.236458,True,1
10/6/2024 3:00:00 PM,10/6/2024 11:00:00 AM,51297,PECO,,,ZONE,,20.82,19.316387,-1.157396,-0.346217,True,1
10/6/2024 4:00:00 PM,10/6/2024 12:00:00 PM,51297,PECO,,,ZONE,,23.90,21.748485,-1.890612,-0.260903,True,1
10/6/2024 5:00:00 PM,10/6/2024 1:00:00 PM,51297,PECO,,,ZONE,,24.55,20.019454,-4.277817,-0.252729,True,1
10/6/2024 6:00:00 PM,10/6/2024 2:00:00 PM,51297,PECO,,,ZONE,,27.36,21.452838,-5.651912,-0.255250,True,1
10/6/2024 7:00:00 PM,10/6/2024 3:00:00 PM,51297,PECO,,,ZONE,,29.19,20.834861,-7.987820,-0.367319,True,1
10/6/2024 8:00:00 PM,10/6/2024 4:00:00 PM,51297,PECO,,,ZONE,,35.53,23.353137,-11.998005,-0.178858,True,1
10/6/2024 9:00:00 PM,10/6/2024 5:00:00 PM,51297,PECO,,,ZONE,,53.10,33.976607,-19.038455,-0.084938,True,1
10/6/2024 10:00:00 PM,10/6/2024 6:00:00 PM,51297,PECO,,,ZONE,,67.51,39.449521,-27.742880,-0.317599,True,1
10/6/2024 11:00:00 PM,10/6/2024 7:00:00 PM,51297,PECO,,,ZONE,,63.19,40.829229,-22.010477,-0.350294,True,1
10/7/2024 12:00:00 AM,10/6/2024 8:00:00 PM,51297,PECO,,,ZONE,,40.85,28.190770,-12.009780,-0.649450,True,1
