datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/26/2025 5:00:00 AM,1/26/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,5234.689,False
1/26/2025 6:00:00 AM,1/26/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,5115.630,False
1/26/2025 7:00:00 AM,1/26/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,5097.787,False
1/26/2025 8:00:00 AM,1/26/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,5145.524,False
1/26/2025 9:00:00 AM,1/26/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,5206.329,False
1/26/2025 10:00:00 AM,1/26/2025 5:00:00 AM,RFC,MIDATL,PL,PLCO,5294.986,False
1/26/2025 11:00:00 AM,1/26/2025 6:00:00 AM,RFC,MIDATL,PL,PLCO,5427.718,False
1/26/2025 12:00:00 PM,1/26/2025 7:00:00 AM,RFC,MIDATL,PL,PLCO,5555.110,False
1/26/2025 1:00:00 PM,1/26/2025 8:00:00 AM,RFC,MIDATL,PL,PLCO,5706.492,False
1/26/2025 2:00:00 PM,1/26/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,5584.685,False
1/26/2025 3:00:00 PM,1/26/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,5388.013,False
1/26/2025 4:00:00 PM,1/26/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,5267.748,False
1/26/2025 5:00:00 PM,1/26/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,5178.417,False
1/26/2025 6:00:00 PM,1/26/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,5069.928,False
1/26/2025 7:00:00 PM,1/26/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,5050.071,False
1/26/2025 8:00:00 PM,1/26/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,4997.139,False
1/26/2025 9:00:00 PM,1/26/2025 4:00:00 PM,RFC,MIDATL,PL,PLCO,5166.546,False
1/26/2025 10:00:00 PM,1/26/2025 5:00:00 PM,RFC,MIDATL,PL,PLCO,5458.820,False
1/26/2025 11:00:00 PM,1/26/2025 6:00:00 PM,RFC,MIDATL,PL,PLCO,5602.685,False
1/27/2025 12:00:00 AM,1/26/2025 7:00:00 PM,RFC,MIDATL,PL,PLCO,5596.818,False
1/27/2025 1:00:00 AM,1/26/2025 8:00:00 PM,RFC,MIDATL,PL,PLCO,5591.644,False
1/27/2025 2:00:00 AM,1/26/2025 9:00:00 PM,RFC,MIDATL,PL,PLCO,5465.054,False
1/27/2025 3:00:00 AM,1/26/2025 10:00:00 PM,RFC,MIDATL,PL,PLCO,5287.768,False
1/27/2025 4:00:00 AM,1/26/2025 11:00:00 PM,RFC,MIDATL,PL,PLCO,5154.842,False
1/27/2025 5:00:00 AM,1/27/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,5042.139,False
1/27/2025 6:00:00 AM,1/27/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,4990.315,False
1/27/2025 7:00:00 AM,1/27/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,5008.680,False
1/27/2025 8:00:00 AM,1/27/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,5116.128,False
1/27/2025 9:00:00 AM,1/27/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,5296.561,False
1/27/2025 10:00:00 AM,1/27/2025 5:00:00 AM,RFC,MIDATL,PL,PLCO,5613.462,False
1/27/2025 11:00:00 AM,1/27/2025 6:00:00 AM,RFC,MIDATL,PL,PLCO,6154.327,False
1/27/2025 12:00:00 PM,1/27/2025 7:00:00 AM,RFC,MIDATL,PL,PLCO,6481.424,False
1/27/2025 1:00:00 PM,1/27/2025 8:00:00 AM,RFC,MIDATL,PL,PLCO,6319.742,False
1/27/2025 2:00:00 PM,1/27/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,5970.174,False
1/27/2025 3:00:00 PM,1/27/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,5737.392,False
1/27/2025 4:00:00 PM,1/27/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,5572.290,False
1/27/2025 5:00:00 PM,1/27/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,5434.840,False
1/27/2025 6:00:00 PM,1/27/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,5372.279,False
1/27/2025 7:00:00 PM,1/27/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,5289.842,False
1/27/2025 8:00:00 PM,1/27/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,5315.123,False
1/27/2025 9:00:00 PM,1/27/2025 4:00:00 PM,RFC,MIDATL,PL,PLCO,5467.904,False
1/27/2025 10:00:00 PM,1/27/2025 5:00:00 PM,RFC,MIDATL,PL,PLCO,5728.615,False
1/27/2025 11:00:00 PM,1/27/2025 6:00:00 PM,RFC,MIDATL,PL,PLCO,5869.598,False
1/28/2025 12:00:00 AM,1/27/2025 7:00:00 PM,RFC,MIDATL,PL,PLCO,5807.026,False
1/28/2025 1:00:00 AM,1/27/2025 8:00:00 PM,RFC,MIDATL,PL,PLCO,5723.542,False
1/28/2025 2:00:00 AM,1/27/2025 9:00:00 PM,RFC,MIDATL,PL,PLCO,5549.571,False
1/28/2025 3:00:00 AM,1/27/2025 10:00:00 PM,RFC,MIDATL,PL,PLCO,5259.822,False
1/28/2025 4:00:00 AM,1/27/2025 11:00:00 PM,RFC,MIDATL,PL,PLCO,4991.272,False
1/28/2025 5:00:00 AM,1/28/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,4922.843,False
1/28/2025 6:00:00 AM,1/28/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,4826.166,False
1/28/2025 7:00:00 AM,1/28/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,4790.507,False
1/28/2025 8:00:00 AM,1/28/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,4809.146,False
1/28/2025 9:00:00 AM,1/28/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,4906.034,False
1/28/2025 10:00:00 AM,1/28/2025 5:00:00 AM,RFC,MIDATL,PL,PLCO,5124.690,False
1/28/2025 11:00:00 AM,1/28/2025 6:00:00 AM,RFC,MIDATL,PL,PLCO,5545.907,False
1/28/2025 12:00:00 PM,1/28/2025 7:00:00 AM,RFC,MIDATL,PL,PLCO,5785.414,False
1/28/2025 1:00:00 PM,1/28/2025 8:00:00 AM,RFC,MIDATL,PL,PLCO,5766.578,False
1/28/2025 2:00:00 PM,1/28/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,5671.679,False
1/28/2025 3:00:00 PM,1/28/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,5610.749,False
1/28/2025 4:00:00 PM,1/28/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,5556.353,False
1/28/2025 5:00:00 PM,1/28/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,5390.022,False
1/28/2025 6:00:00 PM,1/28/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,5336.873,False
1/28/2025 7:00:00 PM,1/28/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,5218.041,False
1/28/2025 8:00:00 PM,1/28/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,5218.435,False
1/28/2025 9:00:00 PM,1/28/2025 4:00:00 PM,RFC,MIDATL,PL,PLCO,5396.984,False
1/28/2025 10:00:00 PM,1/28/2025 5:00:00 PM,RFC,MIDATL,PL,PLCO,5617.605,False
1/28/2025 11:00:00 PM,1/28/2025 6:00:00 PM,RFC,MIDATL,PL,PLCO,5757.663,False
1/29/2025 12:00:00 AM,1/28/2025 7:00:00 PM,RFC,MIDATL,PL,PLCO,5741.073,False
1/29/2025 1:00:00 AM,1/28/2025 8:00:00 PM,RFC,MIDATL,PL,PLCO,5634.198,False
1/29/2025 2:00:00 AM,1/28/2025 9:00:00 PM,RFC,MIDATL,PL,PLCO,5410.296,False
1/29/2025 3:00:00 AM,1/28/2025 10:00:00 PM,RFC,MIDATL,PL,PLCO,5160.792,False
1/29/2025 4:00:00 AM,1/28/2025 11:00:00 PM,RFC,MIDATL,PL,PLCO,5012.482,False
1/29/2025 5:00:00 AM,1/29/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,4779.229,False
1/29/2025 6:00:00 AM,1/29/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,4734.951,False
1/29/2025 7:00:00 AM,1/29/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,4694.484,False
1/29/2025 8:00:00 AM,1/29/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,4740.110,False
1/29/2025 9:00:00 AM,1/29/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,4851.884,False
1/29/2025 10:00:00 AM,1/29/2025 5:00:00 AM,RFC,MIDATL,PL,PLCO,5114.251,False
1/29/2025 11:00:00 AM,1/29/2025 6:00:00 AM,RFC,MIDATL,PL,PLCO,5576.004,False
1/29/2025 12:00:00 PM,1/29/2025 7:00:00 AM,RFC,MIDATL,PL,PLCO,5779.816,False
1/29/2025 1:00:00 PM,1/29/2025 8:00:00 AM,RFC,MIDATL,PL,PLCO,5683.344,False
1/29/2025 2:00:00 PM,1/29/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,5398.728,False
1/29/2025 3:00:00 PM,1/29/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,5225.808,False
1/29/2025 4:00:00 PM,1/29/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,5172.745,False
1/29/2025 5:00:00 PM,1/29/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,5113.679,False
1/29/2025 6:00:00 PM,1/29/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,5099.093,False
1/29/2025 7:00:00 PM,1/29/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,5057.793,False
1/29/2025 8:00:00 PM,1/29/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,5133.235,False
1/29/2025 9:00:00 PM,1/29/2025 4:00:00 PM,RFC,MIDATL,PL,PLCO,5269.880,False
1/29/2025 10:00:00 PM,1/29/2025 5:00:00 PM,RFC,MIDATL,PL,PLCO,5533.739,False
1/29/2025 11:00:00 PM,1/29/2025 6:00:00 PM,RFC,MIDATL,PL,PLCO,5647.897,False
1/30/2025 12:00:00 AM,1/29/2025 7:00:00 PM,RFC,MIDATL,PL,PLCO,5616.561,False
1/30/2025 1:00:00 AM,1/29/2025 8:00:00 PM,RFC,MIDATL,PL,PLCO,5573.377,False
1/30/2025 2:00:00 AM,1/29/2025 9:00:00 PM,RFC,MIDATL,PL,PLCO,5393.055,False
1/30/2025 3:00:00 AM,1/29/2025 10:00:00 PM,RFC,MIDATL,PL,PLCO,5184.665,False
1/30/2025 4:00:00 AM,1/29/2025 11:00:00 PM,RFC,MIDATL,PL,PLCO,4966.696,False
1/30/2025 5:00:00 AM,1/30/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,4827.696,False
1/30/2025 6:00:00 AM,1/30/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,4792.857,False
1/30/2025 7:00:00 AM,1/30/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,4802.030,False
1/30/2025 8:00:00 AM,1/30/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,4846.842,False
1/30/2025 9:00:00 AM,1/30/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,4993.107,False
1/30/2025 10:00:00 AM,1/30/2025 5:00:00 AM,RFC,MIDATL,PL,PLCO,5339.693,False
1/30/2025 11:00:00 AM,1/30/2025 6:00:00 AM,RFC,MIDATL,PL,PLCO,5813.388,False
1/30/2025 12:00:00 PM,1/30/2025 7:00:00 AM,RFC,MIDATL,PL,PLCO,6083.856,False
1/30/2025 1:00:00 PM,1/30/2025 8:00:00 AM,RFC,MIDATL,PL,PLCO,5941.439,False
1/30/2025 2:00:00 PM,1/30/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,5697.558,False
1/30/2025 3:00:00 PM,1/30/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,5489.098,False
1/30/2025 4:00:00 PM,1/30/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,5336.827,False
1/30/2025 5:00:00 PM,1/30/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,5270.394,False
1/30/2025 6:00:00 PM,1/30/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,5119.088,False
1/30/2025 7:00:00 PM,1/30/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,5093.534,False
1/30/2025 8:00:00 PM,1/30/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,5128.679,False
1/30/2025 9:00:00 PM,1/30/2025 4:00:00 PM,RFC,MIDATL,PL,PLCO,5338.027,False
1/30/2025 10:00:00 PM,1/30/2025 5:00:00 PM,RFC,MIDATL,PL,PLCO,5595.272,False
1/30/2025 11:00:00 PM,1/30/2025 6:00:00 PM,RFC,MIDATL,PL,PLCO,5639.506,False
1/31/2025 12:00:00 AM,1/30/2025 7:00:00 PM,RFC,MIDATL,PL,PLCO,5626.675,False
1/31/2025 1:00:00 AM,1/30/2025 8:00:00 PM,RFC,MIDATL,PL,PLCO,5492.238,False
1/31/2025 2:00:00 AM,1/30/2025 9:00:00 PM,RFC,MIDATL,PL,PLCO,5338.455,False
1/31/2025 3:00:00 AM,1/30/2025 10:00:00 PM,RFC,MIDATL,PL,PLCO,5060.530,False
1/31/2025 4:00:00 AM,1/30/2025 11:00:00 PM,RFC,MIDATL,PL,PLCO,4822.626,False
1/31/2025 5:00:00 AM,1/31/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,4638.608,False
1/31/2025 6:00:00 AM,1/31/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,4553.829,False
1/31/2025 7:00:00 AM,1/31/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,4495.762,False
1/31/2025 8:00:00 AM,1/31/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,4454.383,False
1/31/2025 9:00:00 AM,1/31/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,4575.946,False
1/31/2025 10:00:00 AM,1/31/2025 5:00:00 AM,RFC,MIDATL,PL,PLCO,4796.934,False
1/31/2025 11:00:00 AM,1/31/2025 6:00:00 AM,RFC,MIDATL,PL,PLCO,5206.668,False
1/31/2025 12:00:00 PM,1/31/2025 7:00:00 AM,RFC,MIDATL,PL,PLCO,5419.924,False
1/31/2025 1:00:00 PM,1/31/2025 8:00:00 AM,RFC,MIDATL,PL,PLCO,5527.532,False
1/31/2025 2:00:00 PM,1/31/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,5513.730,False
1/31/2025 3:00:00 PM,1/31/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,5491.025,False
1/31/2025 4:00:00 PM,1/31/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,5508.939,False
1/31/2025 5:00:00 PM,1/31/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,5471.877,False
1/31/2025 6:00:00 PM,1/31/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,5462.105,False
1/31/2025 7:00:00 PM,1/31/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,5382.746,False
1/31/2025 8:00:00 PM,1/31/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,5366.805,False
1/31/2025 9:00:00 PM,1/31/2025 4:00:00 PM,RFC,MIDATL,PL,PLCO,5441.248,False
1/31/2025 10:00:00 PM,1/31/2025 5:00:00 PM,RFC,MIDATL,PL,PLCO,5474.732,False
1/31/2025 11:00:00 PM,1/31/2025 6:00:00 PM,RFC,MIDATL,PL,PLCO,5376.473,False
2/1/2025 12:00:00 AM,1/31/2025 7:00:00 PM,RFC,MIDATL,PL,PLCO,5242.582,False
2/1/2025 1:00:00 AM,1/31/2025 8:00:00 PM,RFC,MIDATL,PL,PLCO,5081.256,False
2/1/2025 2:00:00 AM,1/31/2025 9:00:00 PM,RFC,MIDATL,PL,PLCO,4898.018,False
2/1/2025 3:00:00 AM,1/31/2025 10:00:00 PM,RFC,MIDATL,PL,PLCO,4645.218,False
2/1/2025 4:00:00 AM,1/31/2025 11:00:00 PM,RFC,MIDATL,PL,PLCO,4394.647,False
2/1/2025 5:00:00 AM,2/1/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,4235.396,False
2/1/2025 6:00:00 AM,2/1/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,4128.885,False
2/1/2025 7:00:00 AM,2/1/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,4052.178,False
2/1/2025 8:00:00 AM,2/1/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,4041.037,False
2/1/2025 9:00:00 AM,2/1/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,4171.369,False
2/1/2025 10:00:00 AM,2/1/2025 5:00:00 AM,RFC,MIDATL,PL,PLCO,4348.257,False
2/1/2025 11:00:00 AM,2/1/2025 6:00:00 AM,RFC,MIDATL,PL,PLCO,4613.890,False
2/1/2025 12:00:00 PM,2/1/2025 7:00:00 AM,RFC,MIDATL,PL,PLCO,4889.228,False
2/1/2025 1:00:00 PM,2/1/2025 8:00:00 AM,RFC,MIDATL,PL,PLCO,5094.998,False
2/1/2025 2:00:00 PM,2/1/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,5070.733,False
2/1/2025 3:00:00 PM,2/1/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,4953.197,False
2/1/2025 4:00:00 PM,2/1/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,4898.667,False
2/1/2025 5:00:00 PM,2/1/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,4837.499,False
2/1/2025 6:00:00 PM,2/1/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,4792.235,False
2/1/2025 7:00:00 PM,2/1/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,4769.411,False
2/1/2025 8:00:00 PM,2/1/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,4849.504,False
2/1/2025 9:00:00 PM,2/1/2025 4:00:00 PM,RFC,MIDATL,PL,PLCO,5136.657,False
2/1/2025 10:00:00 PM,2/1/2025 5:00:00 PM,RFC,MIDATL,PL,PLCO,5479.240,False
2/1/2025 11:00:00 PM,2/1/2025 6:00:00 PM,RFC,MIDATL,PL,PLCO,5625.141,False
2/2/2025 12:00:00 AM,2/1/2025 7:00:00 PM,RFC,MIDATL,PL,PLCO,5643.400,False
2/2/2025 1:00:00 AM,2/1/2025 8:00:00 PM,RFC,MIDATL,PL,PLCO,5613.506,False
2/2/2025 2:00:00 AM,2/1/2025 9:00:00 PM,RFC,MIDATL,PL,PLCO,5520.745,False
2/2/2025 3:00:00 AM,2/1/2025 10:00:00 PM,RFC,MIDATL,PL,PLCO,5412.352,False
2/2/2025 4:00:00 AM,2/1/2025 11:00:00 PM,RFC,MIDATL,PL,PLCO,5291.575,False
2/2/2025 5:00:00 AM,2/2/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,5211.990,False
2/2/2025 6:00:00 AM,2/2/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,5135.500,False
2/2/2025 7:00:00 AM,2/2/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,5188.157,False
2/2/2025 8:00:00 AM,2/2/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,5200.019,False
2/2/2025 9:00:00 AM,2/2/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,5278.890,False
2/2/2025 10:00:00 AM,2/2/2025 5:00:00 AM,RFC,MIDATL,PL,PLCO,5363.337,False
2/2/2025 11:00:00 AM,2/2/2025 6:00:00 AM,RFC,MIDATL,PL,PLCO,5598.046,False
2/2/2025 12:00:00 PM,2/2/2025 7:00:00 AM,RFC,MIDATL,PL,PLCO,5789.428,False
2/2/2025 1:00:00 PM,2/2/2025 8:00:00 AM,RFC,MIDATL,PL,PLCO,5876.132,False
2/2/2025 2:00:00 PM,2/2/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,5830.482,False
2/2/2025 3:00:00 PM,2/2/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,5775.637,False
2/2/2025 4:00:00 PM,2/2/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,5759.624,False
2/2/2025 5:00:00 PM,2/2/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,5746.168,False
2/2/2025 6:00:00 PM,2/2/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,5757.277,False
2/2/2025 7:00:00 PM,2/2/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,5753.305,False
2/2/2025 8:00:00 PM,2/2/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,5761.030,False
2/2/2025 9:00:00 PM,2/2/2025 4:00:00 PM,RFC,MIDATL,PL,PLCO,5836.093,False
2/2/2025 10:00:00 PM,2/2/2025 5:00:00 PM,RFC,MIDATL,PL,PLCO,6003.252,False
2/2/2025 11:00:00 PM,2/2/2025 6:00:00 PM,RFC,MIDATL,PL,PLCO,5978.496,False
2/3/2025 12:00:00 AM,2/2/2025 7:00:00 PM,RFC,MIDATL,PL,PLCO,5912.257,False
2/3/2025 1:00:00 AM,2/2/2025 8:00:00 PM,RFC,MIDATL,PL,PLCO,5700.637,False
2/3/2025 2:00:00 AM,2/2/2025 9:00:00 PM,RFC,MIDATL,PL,PLCO,5493.643,False
2/3/2025 3:00:00 AM,2/2/2025 10:00:00 PM,RFC,MIDATL,PL,PLCO,5287.984,False
2/3/2025 4:00:00 AM,2/2/2025 11:00:00 PM,RFC,MIDATL,PL,PLCO,5067.309,False
2/3/2025 5:00:00 AM,2/3/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,4896.072,False
2/3/2025 6:00:00 AM,2/3/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,4854.820,False
2/3/2025 7:00:00 AM,2/3/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,4828.700,False
2/3/2025 8:00:00 AM,2/3/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,4856.946,False
2/3/2025 9:00:00 AM,2/3/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,4995.495,False
2/3/2025 10:00:00 AM,2/3/2025 5:00:00 AM,RFC,MIDATL,PL,PLCO,5298.467,False
2/3/2025 11:00:00 AM,2/3/2025 6:00:00 AM,RFC,MIDATL,PL,PLCO,5757.056,False
2/3/2025 12:00:00 PM,2/3/2025 7:00:00 AM,RFC,MIDATL,PL,PLCO,6017.378,False
2/3/2025 1:00:00 PM,2/3/2025 8:00:00 AM,RFC,MIDATL,PL,PLCO,6084.786,False
2/3/2025 2:00:00 PM,2/3/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,6048.792,False
2/3/2025 3:00:00 PM,2/3/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,5845.769,False
2/3/2025 4:00:00 PM,2/3/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,5677.692,False
2/3/2025 5:00:00 PM,2/3/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,5565.433,False
2/3/2025 6:00:00 PM,2/3/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,5520.372,False
2/3/2025 7:00:00 PM,2/3/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,5305.953,False
2/3/2025 8:00:00 PM,2/3/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,5160.724,False
2/3/2025 9:00:00 PM,2/3/2025 4:00:00 PM,RFC,MIDATL,PL,PLCO,5301.377,False
2/3/2025 10:00:00 PM,2/3/2025 5:00:00 PM,RFC,MIDATL,PL,PLCO,5519.667,False
2/3/2025 11:00:00 PM,2/3/2025 6:00:00 PM,RFC,MIDATL,PL,PLCO,5638.416,False
2/4/2025 12:00:00 AM,2/3/2025 7:00:00 PM,RFC,MIDATL,PL,PLCO,5568.204,False
2/4/2025 1:00:00 AM,2/3/2025 8:00:00 PM,RFC,MIDATL,PL,PLCO,5398.139,False
2/4/2025 2:00:00 AM,2/3/2025 9:00:00 PM,RFC,MIDATL,PL,PLCO,5231.087,False
2/4/2025 3:00:00 AM,2/3/2025 10:00:00 PM,RFC,MIDATL,PL,PLCO,4932.634,False
2/4/2025 4:00:00 AM,2/3/2025 11:00:00 PM,RFC,MIDATL,PL,PLCO,4686.666,False
2/4/2025 5:00:00 AM,2/4/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,4508.890,False
2/4/2025 6:00:00 AM,2/4/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,4405.358,False
2/4/2025 7:00:00 AM,2/4/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,4394.230,False
2/4/2025 8:00:00 AM,2/4/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,4411.401,False
2/4/2025 9:00:00 AM,2/4/2025 4:00:00 AM,RFC,MIDATL,PL,PLCO,4509.009,False
2/4/2025 10:00:00 AM,2/4/2025 5:00:00 AM,RFC,MIDATL,PL,PLCO,4745.456,False
2/4/2025 11:00:00 AM,2/4/2025 6:00:00 AM,RFC,MIDATL,PL,PLCO,5196.172,False
2/4/2025 12:00:00 PM,2/4/2025 7:00:00 AM,RFC,MIDATL,PL,PLCO,5493.016,False
2/4/2025 1:00:00 PM,2/4/2025 8:00:00 AM,RFC,MIDATL,PL,PLCO,5467.944,False
2/4/2025 2:00:00 PM,2/4/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,5400.983,False
2/4/2025 3:00:00 PM,2/4/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,5338.653,False
2/4/2025 4:00:00 PM,2/4/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,5261.239,False
2/4/2025 5:00:00 PM,2/4/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,5151.414,False
2/4/2025 6:00:00 PM,2/4/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,5080.645,False
2/4/2025 7:00:00 PM,2/4/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,4987.354,False
2/4/2025 8:00:00 PM,2/4/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,5035.092,False
2/4/2025 9:00:00 PM,2/4/2025 4:00:00 PM,RFC,MIDATL,PL,PLCO,5220.729,False
2/4/2025 10:00:00 PM,2/4/2025 5:00:00 PM,RFC,MIDATL,PL,PLCO,5510.500,False
2/4/2025 11:00:00 PM,2/4/2025 6:00:00 PM,RFC,MIDATL,PL,PLCO,5705.962,False
2/5/2025 12:00:00 AM,2/4/2025 7:00:00 PM,RFC,MIDATL,PL,PLCO,5714.459,False
2/5/2025 1:00:00 AM,2/4/2025 8:00:00 PM,RFC,MIDATL,PL,PLCO,5652.318,False
2/5/2025 2:00:00 AM,2/4/2025 9:00:00 PM,RFC,MIDATL,PL,PLCO,5473.906,False
2/5/2025 3:00:00 AM,2/4/2025 10:00:00 PM,RFC,MIDATL,PL,PLCO,5237.755,False
2/5/2025 4:00:00 AM,2/4/2025 11:00:00 PM,RFC,MIDATL,PL,PLCO,5033.107,False
2/5/2025 5:00:00 AM,2/5/2025 12:00:00 AM,RFC,MIDATL,PL,PLCO,4903.368,False
2/5/2025 6:00:00 AM,2/5/2025 1:00:00 AM,RFC,MIDATL,PL,PLCO,4822.883,False
2/5/2025 7:00:00 AM,2/5/2025 2:00:00 AM,RFC,MIDATL,PL,PLCO,4752.357,False
2/5/2025 8:00:00 AM,2/5/2025 3:00:00 AM,RFC,MIDATL,PL,PLCO,4853.667,False
