datetime_beginning_ept,day_of_year,total_lmp_da,congestion_price_da,marginal_loss_price_da,mw,tmpf,dwpf,relh,wind_generation_mw,solar_generation_mw,FutureLMP,FutureLMP_PercentGain,FutureLMP_Outcome
11/26/2024 10:00:00 PM,330,27.780304,-6.344789,0.915093,4318.656,50,35,56.16,17.972,-2.154,31.947012,14.998784750519647,1
11/26/2024 11:00:00 PM,330,27.13197,-2.30325,0.47522,4115.724,50,35,56.16,8.959,-3.13,28.27755,4.222251462020644,1
11/27/2024 12:00:00 AM,331,30.001074,-0.794289,0.045363,3970.113,53,37,54.41,4.582,-2.141,24.477319,-18.411857522167367,0
11/27/2024 1:00:00 AM,331,28.551215,-0.20036,-0.158425,3928.814,53,37,54.41,11.576,-2.112,22.414669,-21.493116842838386,0
11/27/2024 2:00:00 AM,331,27.918268,-0.131687,-0.200045,3900.145,53,37,54.41,19.824,-3.179,21.687979,-22.31617305199593,0
11/27/2024 3:00:00 AM,331,28.005663,-0.250344,-0.293993,3903.825,53,37,54.41,17.822,-2.178,21.602313,-22.8644828012106,0
11/27/2024 4:00:00 AM,331,29.448084,-0.74402,-0.457896,4005.261,53,37,54.41,9.447,1.21,21.857956,-25.774607271563067,0
11/27/2024 5:00:00 AM,331,29.428899,-3.398465,-0.562636,4275.414,53,37,54.41,13.97,160.861,23.538252,-20.01653884503121,0
11/27/2024 6:00:00 AM,331,31.851031,-10.022751,-1.316218,4724.302,53,37,54.41,23.102,590.895,24.04116,-24.519994344924022,0
11/27/2024 7:00:00 AM,331,41.179281,-9.682792,-0.667927,4953.381,53,37,54.41,33.221,889.737,26.40815,-35.87029846392899,0
11/27/2024 8:00:00 AM,331,30.964188,-9.39235,-0.523462,4974.764,53,37,54.41,52.178,1066.703,28.639447,-7.50783776406473,0
11/27/2024 9:00:00 AM,331,27.401109,-8.069836,0.010945,4878.171,53,37,54.41,81.572,1154.635,31.96617,16.660132259610368,1
11/27/2024 10:00:00 AM,331,28.551323,-8.234831,-0.433846,4811.225,53,37,54.41,95.917,1212.466,32.270211,13.02527382006082,1
11/27/2024 11:00:00 AM,331,32.204173,-4.207413,-0.568414,4730.633,53,37,54.41,86.669,1223.019,31.846781,-1.1097692215229291,0
11/27/2024 12:00:00 PM,331,33.035538,-3.087916,-0.566546,4677.746,53,37,54.41,52.693,1208.144,27.994502,-15.259433643853482,0
11/27/2024 1:00:00 PM,331,33.57118,-2.427455,-0.721365,4624.679,53,37,54.41,37.678,1122.054,25.333213,-24.538806797973734,0
11/27/2024 2:00:00 PM,331,33.663281,-1.207111,-0.509608,4571.85,53,37,54.41,52.347,945.469,23.082504,-31.431211354591365,0
11/27/2024 3:00:00 PM,331,34.598822,-0.944486,-0.556692,4617.674,53,37,54.41,118.613,600.056,22.915946,-33.766687201084466,0
11/27/2024 4:00:00 PM,331,39.624163,-0.330271,-1.535566,4750.587,53,37,54.41,179.504,147.062,25.584544,-35.43196357232833,0
11/27/2024 5:00:00 PM,331,46.247618,-0.222461,-1.339921,4944.476,53,37,54.41,241.735,0.171,27.752745,-39.99097423785156,0
11/27/2024 6:00:00 PM,331,38.805075,-1.446024,-1.348901,4888.307,53,37,54.41,312.002,-2.194,27.707993,-28.59698634779086,0
11/27/2024 7:00:00 PM,331,38.64806,-1.1039,-1.54804,4794.59,53,37,54.41,386.914,-2.161,26.557251,-31.284387883893782,0
11/27/2024 8:00:00 PM,331,36.814299,-0.205463,-1.270238,4684.172,53,37,54.41,443.111,-2.223,26.251198,-28.692929885749013,0
11/27/2024 9:00:00 PM,331,33.667504,0.044804,-1.3073,4493.167,53,37,54.41,467.739,-2.18,24.872337,-26.123608688069062,0
11/27/2024 10:00:00 PM,331,31.947012,0.054328,-1.237316,4247.518,53,37,54.41,493.665,-2.172,24.814808,-22.325105083379945,0
11/27/2024 11:00:00 PM,331,28.27755,0.094027,-0.826477,4013.223,53,37,54.41,525.058,-3.169,23.421475,-17.172898642209102,0
11/28/2024 12:00:00 AM,332,24.477319,-0.084702,-0.577979,3774.986,51,30,44.26,563.776,-2.155,23.131907000000002,-5.496566025061812,0
11/28/2024 1:00:00 AM,332,22.414669,-0.197271,-0.35806,3698.008,51,30,44.26,486.606,-3.158,22.770387,1.586987521430718,1
11/28/2024 2:00:00 AM,332,21.687979,-0.12843,-0.343591,3632.706,51,30,44.26,378.763,-2.164,22.207923,2.3973833615386773,1
11/28/2024 3:00:00 AM,332,21.602313,-0.181154,-0.326533,3590.962,51,30,44.26,357.765,-2.204,22.681047,4.9936041571104015,1
11/28/2024 4:00:00 AM,332,21.857956,-0.137131,-0.344913,3658.849,51,30,44.26,290.529,2.938,23.910383,9.38983956230856,1
11/28/2024 5:00:00 AM,332,23.538252,-0.111423,-0.430325,3757.97,51,30,44.26,227.111,159.653,26.803229,13.870940798832478,1
11/28/2024 6:00:00 AM,332,24.04116,-0.489422,-0.409418,3975.963,51,30,44.26,231.019,573.532,29.479913,22.622672949225404,1
11/28/2024 7:00:00 AM,332,26.40815,-0.357848,-0.324002,4144.382,51,30,44.26,209.313,900.884,30.181577,14.288872942633246,1
11/28/2024 8:00:00 AM,332,28.639447,-0.658557,-0.911996,4375.587,51,30,44.26,202.88,1049.321,26.075941,-8.95096193721897,0
11/28/2024 9:00:00 AM,332,31.96617,-0.516525,-0.907305,4624.455,51,30,44.26,222.069,1169.736,24.160011,-24.42006346084001,0
11/28/2024 10:00:00 AM,332,32.270211,-0.267136,-0.792653,4782.857,51,30,44.26,284.744,1191.869,23.339792,-27.673878550096877,0
11/28/2024 11:00:00 AM,332,31.846781,-0.29241,-0.240809,4822.166,51,30,44.26,335.258,1202.834,23.066004,-27.57194518340802,0
11/28/2024 12:00:00 PM,332,27.994502,-0.105057,-0.480441,4677.74,51,30,44.26,316.138,1170.417,23.861836,-14.762420135210835,0
11/28/2024 1:00:00 PM,332,25.333213,-0.22223300000000001,-0.424554,4441.891,51,30,44.26,256.542,1098.057,24.047692,-5.074449103633239,0
11/28/2024 2:00:00 PM,332,23.082504,-0.241955,-0.205541,4308.765,51,30,44.26,253.873,908.699,23.900575,3.5441172240238745,1
11/28/2024 3:00:00 PM,332,22.915946,-0.212476,-0.141578,4259.724,51,30,44.26,373.937,558.475,25.251365,10.191239759423407,1
11/28/2024 4:00:00 PM,332,25.584544,-0.089265,0.083809,4272.842,51,30,44.26,527.391,147.262,32.188023,25.810422886567764,1
11/28/2024 5:00:00 PM,332,27.752745,0.147535,0.32521,4309.267,51,30,44.26,538.244,0.975,41.992721,51.31015328393642,1
11/28/2024 6:00:00 PM,332,27.707993,0.056274,-0.068281,4244.401,51,30,44.26,510.489,-2.189,36.055121,30.125343253840153,1
11/28/2024 7:00:00 PM,332,26.557251,0.026507,-0.179256,4216.838,51,30,44.26,533.49,-2.183,34.249576,28.965064945916264,1
11/28/2024 8:00:00 PM,332,26.251198,0.051418,-0.13022,4188.995,51,30,44.26,469.896,-2.224,35.046517,33.50444806366553,1
11/28/2024 9:00:00 PM,332,24.872337,0.01757,-0.085233,4113.561,51,30,44.26,402.17,-2.214,33.655675,35.31368202352678,1
11/28/2024 10:00:00 PM,332,24.814808,0.17844,-0.043632,3972.946,51,30,44.26,415.488,-2.215,32.279987,30.083565425934385,1
11/28/2024 11:00:00 PM,332,23.421475,0.044896,0.006579,3826.156,51,30,44.26,449.304,-4.167,30.261373,29.203532228435648,1
11/29/2024 12:00:00 AM,333,23.131907000000002,0.210918,0.030989,3682.805,46,32,57.87,525.367,-2.182,30.334794,31.13831903266772,1
11/29/2024 1:00:00 AM,333,22.770387,0.343653,0.026734,3635.979,46,32,57.87,583.751,-2.16,30.787057,35.206560169574644,1
11/29/2024 2:00:00 AM,333,22.207923,0.473179,-0.015256,3615.473,46,32,57.87,519.34,-2.167,29.57219,33.160539146321774,1
11/29/2024 3:00:00 AM,333,22.681047,0.637636,0.033411,3618.995,46,32,57.87,442.048,-2.121,29.983822,32.19769792814238,1
11/29/2024 4:00:00 AM,333,23.910383,0.652202,0.038181,3720.214,46,32,57.87,341.61,6.1,30.470704,27.43712219080724,1
11/29/2024 5:00:00 AM,333,26.803229,0.783114,0.120115,3920.556,46,32,57.87,363.091,189.081,30.058858,12.146405942358657,1
11/29/2024 6:00:00 AM,333,29.479913,-0.032788,-0.137299,4199.222,46,32,57.87,473.626,643.908,30.420362,3.1901349233968266,1
11/29/2024 7:00:00 AM,333,30.181577,-0.773164,-0.015259,4393.144,46,32,57.87,507.982,988.585,29.540012,-2.1256841549399486,0
11/29/2024 8:00:00 AM,333,26.075941,-0.618845,0.304786,4390.702,46,32,57.87,541.965,1163.467,27.921761,7.078632368434948,1
11/29/2024 9:00:00 AM,333,24.160011,-0.346092,0.466103,4442.258,46,32,57.87,559.646,1259.258,26.955098,11.569063441237667,1
11/29/2024 10:00:00 AM,333,23.339792,-0.616365,0.476157,4503.62,46,32,57.87,578.19,1295.318,28.487034,22.053504161476685,1
11/29/2024 11:00:00 AM,333,23.066004,-0.532859,0.488863,4595.769,46,32,57.87,583.521,1291.992,27.118283,17.56818823060987,1
11/29/2024 12:00:00 PM,333,23.861836,-0.002682,0.554518,4664.843,46,32,57.87,648.206,1262.086,26.045379,9.15077532173132,1
11/29/2024 1:00:00 PM,333,24.047692,-0.002776,0.760468,4618.368,46,32,57.87,720.271,1201.241,25.648861,6.658306335593448,1
11/29/2024 2:00:00 PM,333,23.900575,-0.00287,0.583445,4638.778,46,32,57.87,562.903,1042.901,26.391753,10.423088147460893,1
11/29/2024 3:00:00 PM,333,25.251365,-0.414299,0.435664,4709.367,46,32,57.87,442.148,680.021,28.877219,14.35904158052446,1
11/29/2024 4:00:00 PM,333,32.188023,-0.50625,0.734273,4905.376,46,32,57.87,502.522,172.275,37.740097,17.24888167254012,1
11/29/2024 5:00:00 PM,333,41.992721,-0.189067,0.571788,5080.255,46,32,57.87,557.008,0.276,50.547179,20.37128768102452,1
11/29/2024 6:00:00 PM,333,36.055121,-0.731893,0.577014,5056.386,46,32,57.87,555.86,-2.329,39.406892,9.29624116363387,1
11/29/2024 7:00:00 PM,333,34.249576,-1.116177,0.685753,4998.172,46,32,57.87,518.918,-2.282,36.19296,5.6741841125274135,1
11/29/2024 8:00:00 PM,333,35.046517,-0.635242,0.641759,4933.437,46,32,57.87,561.086,-2.305,36.070218,2.920977853519639,1
11/29/2024 9:00:00 PM,333,33.655675,-0.264993,0.270668,4841.898,46,32,57.87,566.875,-2.281,38.083601,13.156550864007329,1
11/29/2024 10:00:00 PM,333,32.279987,-0.105643,0.43563,4645.081,46,32,57.87,515.054,-3.27,38.403204,18.969081369208745,1
11/29/2024 11:00:00 PM,333,30.261373,-0.447409,0.238782,4494.825,46,32,57.87,521.916,-3.262,36.516623,20.670740881453078,1
11/30/2024 12:00:00 AM,334,30.334794,-0.232841,0.367635,4424.112,46,33,60.25,493.15,-2.272,35.08837,15.670375081498818,1
11/30/2024 1:00:00 AM,334,30.787057,-0.331428,0.318485,4365.094,46,33,60.25,466.997,-2.279,33.397651,8.479517870123157,1
11/30/2024 2:00:00 AM,334,29.57219,-0.752617,0.254807,4302.606,46,33,60.25,583.394,-2.275,30.884738,4.438453831116328,1
11/30/2024 3:00:00 AM,334,29.983822,-0.803087,0.276909,4354.981,46,33,60.25,730.423,-2.222,30.476359,1.6426758403248216,1
11/30/2024 4:00:00 AM,334,30.470704,-0.951001,0.301705,4430.448,46,33,60.25,661.604,6.747,30.16351,-1.008161806829283,0
11/30/2024 5:00:00 AM,334,30.058858,-1.906696,0.485554,4579.469,46,33,60.25,644.459,133.201,29.061665,-3.3174680155846215,0
11/30/2024 6:00:00 AM,334,30.420362,-9.70545,0.335812,4766.779,46,33,60.25,664.529,343.699,29.029815,-4.571106024313588,0
11/30/2024 7:00:00 AM,334,29.540012,-13.11982,0.439832,4961.859,46,33,60.25,612.81,446.991,30.655766,3.777093929413431,1
11/30/2024 8:00:00 AM,334,27.921761,-6.956842,0.208603,5002.492,46,33,60.25,604.904,483.213,27.818828,-0.3686479516818447,0
11/30/2024 9:00:00 AM,334,26.955098,-3.510762,0.21586,4950.667,46,33,60.25,631.816,524.21,27.936919,3.6424315726843215,1
11/30/2024 10:00:00 AM,334,28.487034,-1.355965,0.222999,4931.603,46,33,60.25,612.047,622.846,29.109142,2.1838286148006745,1
11/30/2024 11:00:00 AM,334,27.118283,-0.41009,0.178373,4837.291,46,33,60.25,614.727,572.625,29.457313,8.625287965318444,1
11/30/2024 12:00:00 PM,334,26.045379,-0.142368,0.307747,4792.897,46,33,60.25,636.169,536.03,29.071676,11.619324103519475,1
11/30/2024 1:00:00 PM,334,25.648861,-0.131204,0.370065,4786.721,46,33,60.25,579.152,430.456,27.549281,7.409373850948003,1
11/30/2024 2:00:00 PM,334,26.391753,-0.131787,0.51354,4825.362,46,33,60.25,534.83,329.804,28.22153,6.93313930302394,1
11/30/2024 3:00:00 PM,334,28.877219,-0.598144,0.625363,4913.956,46,33,60.25,517.156,190.818,29.855923,3.3891906280864523,1
11/30/2024 4:00:00 PM,334,37.740097,-0.390241,0.720338,5142.003,46,33,60.25,518.798,50.83,37.688112,-0.13774474400530012,0
11/30/2024 5:00:00 PM,334,50.547179,-2.121986,1.349165,5411.659,46,33,60.25,496.004,-1.448,48.876275,-3.305632545784603,0
11/30/2024 6:00:00 PM,334,39.406892,-5.307689,0.624581,5434.009,46,33,60.25,406.42,-2.265,41.355162,4.943982895174785,1
11/30/2024 7:00:00 PM,334,36.19296,-5.043956,0.426916,5412.374,46,33,60.25,307.604,-2.294,38.689254,6.897181109254394,1
11/30/2024 8:00:00 PM,334,36.070218,-5.773406,0.453624,5340.721,46,33,60.25,302.231,-3.214,39.288374,8.92192001722862,1
11/30/2024 9:00:00 PM,334,38.083601,-4.470911,0.324512,5256.076,46,33,60.25,269.966,-2.216,37.711402,-0.9773209208866618,0
11/30/2024 10:00:00 PM,334,38.403204,-2.364215,0.337419,5049.793,46,33,60.25,294.221,-2.246,38.966614,1.4670911312503965,1
11/30/2024 11:00:00 PM,334,36.516623,-1.273221,0.049844,4897.234,46,33,60.25,246.757,-3.172,35.485485,-2.8237496112387106,0
12/1/2024 12:00:00 AM,336,35.08837,-2.206803,-0.044827,4717.071,32,12,42.96,396.804,-2.165,37.476605,6.806343526359308,1
12/1/2024 1:00:00 AM,336,33.397651,-2.269919,0.00757,4670.176,32,12,42.96,564.419,-2.175,34.123603,2.1736618542423822,1
12/1/2024 2:00:00 AM,336,30.884738,-3.222609,-0.332653,4639.164,32,12,42.96,611.585,-2.245,33.7185,9.175282626648801,1
12/1/2024 3:00:00 AM,336,30.476359,-3.115396,-0.308245,4679.838,32,12,42.96,534.962,-2.209,34.005184,11.5788930035901,1
12/1/2024 4:00:00 AM,336,30.16351,-3.762713,-0.313777,4751.733,32,12,42.96,422.403,5,33.64254,11.533903050407588,1
12/1/2024 5:00:00 AM,336,29.061665,-3.96214,-0.326195,4859.319,32,12,42.96,327.752,152.976,28.327865,-2.5249757713469005,0
12/1/2024 6:00:00 AM,336,29.029815,-5.016613,-0.773572,5041.971,32,12,42.96,233.76,440.754,37.335656,28.61141553950654,1
12/1/2024 7:00:00 AM,336,30.655766,-8.377995,-0.526239,5211.751,32,12,42.96,161.002,669.146,53.967679,76.04413799348546,1
12/1/2024 8:00:00 AM,336,27.818828,-9.328738,-0.762434,5272.883,32,12,42.96,107.861,734.167,40.617871,46.00856297756326,1
12/1/2024 9:00:00 AM,336,27.936919,-6.458147,-0.664934,5191.922,32,12,42.96,75.43,784.441,38.328835,37.197788345951814,1
12/1/2024 10:00:00 AM,336,29.109142,-4.671983,-0.398875,5078.975,32,12,42.96,64.978,799.253,40.672471,39.724046143304406,1
12/1/2024 11:00:00 AM,336,29.457313,-3.791632,-0.281055,4974.215,32,12,42.96,53.945,805.474,40.013917,35.83695498635603,1
12/1/2024 12:00:00 PM,336,29.071676,-2.187173,-0.061151,4924.567,32,12,42.96,77.46,827.906,40.51646,39.36747231222583,1
12/1/2024 1:00:00 PM,336,27.549281,-1.466734,0.006015,4867.984,32,12,42.96,117.393,718.194,40.376894,46.56242389774165,1
12/1/2024 2:00:00 PM,336,28.22153,-1.506618,0.068148,4863.437,32,12,42.96,156.399,452.143,40.950613,45.104156294857134,1
12/1/2024 3:00:00 PM,336,29.855923,-1.971302,0.067225,4977.764,32,12,42.96,221.922,255.953,42.050104,40.84342326311599,1
12/1/2024 4:00:00 PM,336,37.688112,-3.473952,0.452064,5260.325,32,12,42.96,259.22,75.874,47.019884,24.76051864842686,1
12/1/2024 5:00:00 PM,336,48.876275,-7.933676,0.349951,5486.118,32,12,42.96,281.013,-0.053,65.589834,34.195648093067646,1
12/1/2024 6:00:00 PM,336,41.355162,-7.997813,-0.117025,5499.233,32,12,42.96,330.023,-2.211,41.492207,0.3313854749257191,1
12/1/2024 7:00:00 PM,336,38.689254,-8.406953,-0.183793,5462.412,32,12,42.96,381.101,-3.188,37.361257,-3.4324699049508594,0
12/1/2024 8:00:00 PM,336,39.288374,-7.534543,-0.387083,5390.195,32,12,42.96,470.904,-2.24,36.988681,-5.85336771636311,0
12/1/2024 9:00:00 PM,336,37.711402,-6.872965,0.014367,5225.222,32,12,42.96,484.771,-2.252,35.488306,-5.895023473272084,0
12/1/2024 10:00:00 PM,336,38.966614,-5.342521,-0.050865,5038.126,32,12,42.96,441.353,-2.208,38.485906,-1.2336406750660962,0
12/1/2024 11:00:00 PM,336,35.485485,-3.391083,-0.113432,4881.472,32,12,42.96,470.726,-2.222,40.490312,14.103870920744091,1
12/2/2024 12:00:00 AM,337,37.476605,-11.578457,0.405062,4774.95,36,17,45.57,531.342,-3.198,37.619805,0.3821050492700719,1
12/2/2024 1:00:00 AM,337,34.123603,-10.450809,0.374412,4755.209,36,17,45.57,505.778,-2.208,33.419894,-2.062235338982239,0
12/2/2024 2:00:00 AM,337,33.7185,-11.394519,-0.066981,4785.271,36,17,45.57,426.705,-2.261,32.97781,-2.1966872784969698,0
12/2/2024 3:00:00 AM,337,34.005184,-15.527611,-0.187205,4841.885,36,17,45.57,382.406,-2.274,31.655904,-6.9085937014779875,0
12/2/2024 4:00:00 AM,337,33.64254,-18.962788,-0.444672,4916.718,36,17,45.57,289.307,6.219,30.173492,-10.311492532965696,0
12/2/2024 5:00:00 AM,337,28.327865,-29.456726,-0.485409,5275.455,36,17,45.57,231.773,195.355,32.138529,13.451998588668786,1
12/2/2024 6:00:00 AM,337,37.335656,-52.007185,-0.297159,5684.952,36,17,45.57,178.649,585.925,42.532808,13.92007682950583,1
12/2/2024 7:00:00 AM,337,53.967679,-90.646829,-1.415492,5916.427,36,17,45.57,138.05,800.536,56.318775,4.356489001500334,1
12/2/2024 8:00:00 AM,337,40.617871,-25.171447,-0.540682,5869.162,36,17,45.57,121.785,847.067,37.335277,-8.08164957734984,0
12/2/2024 9:00:00 AM,337,38.328835,-12.245216,-0.025949,5736.646,36,17,45.57,85.851,972.131,37.116532,-3.162900724741565,0
12/2/2024 10:00:00 AM,337,40.672471,-10.553803,0.626274,5515.973,36,17,45.57,57.555,1068.808,38.163254,-6.16932519295422,0
12/2/2024 11:00:00 AM,337,40.013917,-7.112234,0.366151,5433.087,36,17,45.57,58.958,1066.195,36.186811,-9.56443729315478,0
12/2/2024 12:00:00 PM,337,40.51646,-5.763191,0.679651,5405.072,36,17,45.57,101.27,1039.849,36.078453,-10.953590219876066,0
12/2/2024 1:00:00 PM,337,40.376894,-3.337676,0.73457,5453.231,36,17,45.57,159.458,995.477,34.885314,-13.600798516101806,0
12/2/2024 2:00:00 PM,337,40.950613,-2.090694,0.671307,5477.123,36,17,45.57,150.425,894.502,33.537094,-18.10356050103571,0
12/2/2024 3:00:00 PM,337,42.050104,-4.67093,0.081034,5501.918,36,17,45.57,204.176,586.321,34.849869,-17.122989755269096,0
12/2/2024 4:00:00 PM,337,47.019884,-22.847719,0.147603,5692.772,36,17,45.57,304.646,151.039,45.250708,-3.7626124300944563,0
12/2/2024 5:00:00 PM,337,65.589834,-37.634315,0.204149,5898.465,36,17,45.57,344.257,1.253,71.339305,8.765795931119449,1
12/2/2024 6:00:00 PM,337,41.492207,-40.02849,-0.559303,5901.247,36,17,45.57,373.475,-2.113,42.803438,3.160186200748491,1
12/2/2024 7:00:00 PM,337,37.361257,-43.016492,-0.692251,5851.756,36,17,45.57,376.98,-3.167,41.991187,12.392329305194401,1
12/2/2024 8:00:00 PM,337,36.988681,-44.520999,-0.35032,5729.142,36,17,45.57,420.737,-2.178,41.962752,13.447548994785736,1
12/2/2024 9:00:00 PM,337,35.488306,-39.764954,-0.54674,5524.299,36,17,45.57,453.856,-2.18,39.35629,10.899319905548605,1
12/2/2024 10:00:00 PM,337,38.485906,-32.172233,0.008139,5226.595,36,17,45.57,432.191,-2.17,40.341807,4.822287410877122,1
12/2/2024 11:00:00 PM,337,40.490312,-40.612398,-0.16729,5032.836,36,17,45.57,432.541,-3.136,38.419319,-5.114786470403096,0
12/3/2024 12:00:00 AM,338,37.619805,-10.300057,-0.630138,4870.286,35,19,51.67,385.454,-2.164,38.459257,2.231409758769354,1
12/3/2024 1:00:00 AM,338,33.419894,-7.412176,-0.82793,4826.517,35,19,51.67,322.807,-2.172,37.199963,11.310834797979902,1
12/3/2024 2:00:00 AM,338,32.97781,-6.046672,-0.915518,4781.432,35,19,51.67,291.724,-2.206,35.576144,7.879037449727563,1
12/3/2024 3:00:00 AM,338,31.655904,-8.984098,-0.929998,4823.23,35,19,51.67,269.881,-2.211,35.844443,13.231462288993542,1
12/3/2024 4:00:00 AM,338,30.173492,-15.359939,-0.946569,4927.439,35,19,51.67,188.53,6.659,34.970518,15.898146624858663,1
12/3/2024 5:00:00 AM,338,32.138529,-17.415549,-0.515922,5243.603,35,19,51.67,130.959,173.851,38.938279,21.157626722741426,1
12/3/2024 6:00:00 AM,338,42.532808,-39.928433,-0.358759,5697.612,35,19,51.67,118.126,551.756,67.387684,58.43695060058106,1
12/3/2024 7:00:00 AM,338,56.318775,-53.915446,-0.565779,5914.668,35,19,51.67,98.705,836.05,79.854097,41.78947784286855,1
12/3/2024 8:00:00 AM,338,37.335277,-21.132311,-0.262412,5778.029,35,19,51.67,77.062,1013.133,42.099383,12.760333879403133,1
12/3/2024 9:00:00 AM,338,37.116532,-5.145697,-0.497771,5624.821,35,19,51.67,71.656,1149.61,38.287012,3.1535273823534964,1
12/3/2024 10:00:00 AM,338,38.163254,-3.274574,-0.432172,5491.938,35,19,51.67,79.145,1213.748,35.349,-7.374250633868919,0
12/3/2024 11:00:00 AM,338,36.186811,-2.230845,-0.322344,5388.081,35,19,51.67,136.621,1224.885,34.522365,-4.599592929037041,0
12/3/2024 12:00:00 PM,338,36.078453,0.302682,-0.364229,5340.483,35,19,51.67,180.42,1179.583,32.276297,-10.53857824779794,0
12/3/2024 1:00:00 PM,338,34.885314,0.684451,-0.389137,5313.371,35,19,51.67,171.663,1065.345,32.417476,-7.074145871239687,0
12/3/2024 2:00:00 PM,338,33.537094,0.976854,-0.38976,5343.182,35,19,51.67,135.471,887.119,30.558914,-8.880256589912058,0
12/3/2024 3:00:00 PM,338,34.849869,-0.379718,-0.250413,5375.375,35,19,51.67,147.176,560.054,32.297765,-7.323138000891769,0
12/3/2024 4:00:00 PM,338,45.250708,-2.234819,0.205527,5621.843,35,19,51.67,203.691,158.32,41.001367,-9.390661909643493,0
12/3/2024 5:00:00 PM,338,71.339305,-8.898682,0.537987,5862.947,35,19,51.67,245.666,3.564,48.769024,-31.637932273099658,0
12/3/2024 6:00:00 PM,338,42.803438,-12.61752,0.180958,5879.961,35,19,51.67,284.367,-3.157,42.168068,-1.4843901090375071,0
12/3/2024 7:00:00 PM,338,41.991187,-6.954707,0.325894,5815.434,35,19,51.67,254.901,-2.228,36.518738,-13.032375102899563,0
12/3/2024 8:00:00 PM,338,41.962752,-5.374666,0.217418,5744.07,35,19,51.67,210.323,-2.223,34.055591,-18.843285111519858,0
12/3/2024 9:00:00 PM,338,39.35629,-5.128304,0.384594,5551.029,35,19,51.67,224.458,-2.217,29.618805,-24.74187734667064,0
12/3/2024 10:00:00 PM,338,40.341807,-0.773956,0.435763,5305.262,35,19,51.67,217.191,-2.243,30.600596,-24.146689809903663,0
12/3/2024 11:00:00 PM,338,38.419319,0.035165,0.474154,5108.366,35,19,51.67,176.091,-3.193,27.764769,-27.732271881237665,0
12/4/2024 12:00:00 AM,339,38.459257,-5.552376,-0.228367,4957.336,37,18,45.73,129.763,-2.174,29.159964,-24.17959608528059,0
12/4/2024 1:00:00 AM,339,37.199963,-7.322572,-0.177465,4912.116,37,18,45.73,98.13,-2.17,24.875707,-33.12975338174395,0
12/4/2024 2:00:00 AM,339,35.576144,-8.428719,-0.105137,4816.267,37,18,45.73,67.047,-2.183,22.384679,-37.079524413888144,0
12/4/2024 3:00:00 AM,339,35.844443,-7.47504,0.129483,4914.394,37,18,45.73,33.237,-2.244,23.101216,-35.55147167442384,0
12/4/2024 4:00:00 AM,339,34.970518,-11.043811,0.014329,5047.548,37,18,45.73,8.825,10.891,27.485559,-21.403626334617062,0
12/4/2024 5:00:00 AM,339,38.938279,-10.205043,0.433322,5397.076,37,18,45.73,-1.369,230.964,33.005252,-15.237003669319854,0
12/4/2024 6:00:00 AM,339,67.387684,-30.172039,0.929723,5930.995,37,18,45.73,-2.765,671.475,29.557172,-56.13861429040949,0
12/4/2024 7:00:00 AM,339,79.854097,-39.19962,1.183717,6159.332,37,18,45.73,-2.628,982.681,37.448931,-53.10330664687123,0
12/4/2024 8:00:00 AM,339,42.099383,-9.383669,0.473052,6081.407,37,18,45.73,-0.018,1125.933,33.799617,-19.714697481433408,0
12/4/2024 9:00:00 AM,339,38.287012,-0.67504,-0.137948,5927.431,37,18,45.73,2.223,1194.053,35.555312,-7.134795475813043,0
12/4/2024 10:00:00 AM,339,35.349,-0.809366,-0.261634,5841.121,37,18,45.73,10.214,1202.104,34.527008,-2.3253613963619753,0
12/4/2024 11:00:00 AM,339,34.522365,-0.719102,-0.328533,5712.369,37,18,45.73,33.295,1204.283,32.83525,-4.887020341740778,0
12/4/2024 12:00:00 PM,339,32.276297,-0.249573,-0.28413,5601.715,37,18,45.73,99.555,1183.258,32.572898,0.9189437065844405,1
12/4/2024 1:00:00 PM,339,32.417476,-0.651441,-0.191083,5653.594,37,18,45.73,136.145,1141.423,32.896386,1.4773204428376814,1
12/4/2024 2:00:00 PM,339,30.558914,-0.967545,0.056459,5683.986,37,18,45.73,123.733,997.861,32.613745,6.724162383519257,1
12/4/2024 3:00:00 PM,339,32.297765,-0.890752,-0.081483,5732.947,37,18,45.73,133.049,645.589,32.194712,-0.31907161377883464,0
12/4/2024 4:00:00 PM,339,41.001367,-0.908966,0.120333,5874.827,37,18,45.73,187.367,183.931,43.01097,4.901307314948788,1
12/4/2024 5:00:00 PM,339,48.769024,-2.150719,0.949743,6016.932,37,18,45.73,214.67,2.479,68.817987,41.11003533718452,1
12/4/2024 6:00:00 PM,339,42.168068,-1.877695,0.785763,5943.046,37,18,45.73,274.136,-3.212,44.494958,5.518132820313226,1
12/4/2024 7:00:00 PM,339,36.518738,-2.92683,0.745568,5839.11,37,18,45.73,301.735,-2.23,35.597874,-2.521620544499653,0
12/4/2024 8:00:00 PM,339,34.055591,-2.533616,0.769207,5687.819,37,18,45.73,337.47,-2.246,35.488141,4.206504594208918,1
12/4/2024 9:00:00 PM,339,29.618805,-3.142237,0.701042,5440.125,37,18,45.73,330.052,-2.231,36.813872,24.29222583422932,1
12/4/2024 10:00:00 PM,339,30.600596,-0.850649,0.391245,5093.574,37,18,45.73,349.469,-2.222,35.451962,15.853828467916124,1
